PRIMARY_KEY,REP_DATE,CAD_date_time,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,CORRECTED_search_based_on,CORRECTED_search_discovered,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,CAD_sector,CouncilDistrict
20171701280,06/19/2017,06/19/2017,M,HISPANIC OR LATINO,1300 E ST JOHNS AVE,YES = 1,OTHER,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129473,10092638,IDA,Council District 4
20171651425,06/14/2017,06/14/2017,M,BLACK,9414 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127650,10106327,EDWARD,Council District 4
20171651425,06/14/2017,06/14/2017,M,BLACK,9414 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127650,10106327,EDWARD,Council District 4
20171590671,06/08/2017,06/08/2017,M,BLACK,7112 ED BLUESTEIN BLVD SVRD SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3139035,10088006,CHARLIE,Council District 1
20171321302,05/12/2017,05/12/2017,F,HISPANIC OR LATINO,7200 N FM 620 RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3078298,10119777,ADAM PD,Council District 6
20171311810,05/12/2017,05/11/2017,M,HISPANIC OR LATINO,W LONGSPUR BLVD / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128673,10107213,EDWARD,Council District 4
20171511310,05/31/2017,05/31/2017,M,HISPANIC OR LATINO,5000 CAPE VERDE CV,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115496,10043566,FRANK,Council District 2
20171700608,06/19/2017,06/19/2017,M,WHITE,2400 E SH 71 SVRD EB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3140507,10051646,HENR,Council District 2
20171530538,06/02/2017,06/02/2017,M,BLACK,9000 BLOCK RESEARCH BLVD SVRD SB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,,3119107,10108683,IDA,Council District 7
20171650853,06/14/2017,06/14/2017,M,BLACK,2400 MONTOPOLIS DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126239,10053783,HENR,Council District 3
20171651386,06/14/2017,06/14/2017,M,HISPANIC OR LATINO,4500 TURNSTONE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112355,10041097,FRANK,Council District 2
20171610714,06/10/2017,06/10/2017,M,HISPANIC OR LATINO,11000 N MOPAC EXPY NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117430,10119257,OOC,Council District 7
20171632012,06/12/2017,06/12/2017,M,BLACK,2000 LOU NEFF RD,YES = 1,VIOLATION OF CITY ORDIANCE,PROBABLE CAUSE,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106719,10069933,DAVID,Council District 8
20171632012,06/12/2017,06/12/2017,M,BLACK,2000 LOU NEFF RD,YES = 1,VIOLATION OF CITY ORDIANCE,PROBABLE CAUSE,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106719,10069933,DAVID,Council District 8
20171291849,05/09/2017,05/09/2017,M,WHITE,STONLEIGH PL / BITTER CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3109411,10039953,FRANK,Council District 2
20171321953,05/12/2017,05/12/2017,M,HISPANIC OR LATINO,TERI RD / S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114481,10044899,FRANK,Council District 2
20171650459,06/14/2017,06/14/2017,M,WHITE,1430 COLLIER ST,NO = 2,CONSENSUAL CONTACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107101,10064983,DAVID,Council District 5
20171650943,06/14/2017,06/14/2017,M,BLACK,2000 MONTOPOLIS DR,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127001,10055216,HENR,Council District 3
20171650809,06/14/2017,06/14/2017,M,HISPANIC OR LATINO,700 MONTOPOLIS DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129522,10059973,CHARLIE,Council District 3
20171550158,06/04/2017,06/04/2017,M,BLACK,700 E 8TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116630,10070833,GEORGE,Council District 9
20171680261,06/17/2017,06/17/2017,F,WHITE,500 BLOCK TRINITY ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115341,10070251,GEORGE,Council District 9
20171641418,06/13/2017,06/13/2017,F,HISPANIC OR LATINO,1700 BLOCK W BEN WHITE BLVD SVRD WB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101360,10056244,DAVID,Council District 5
20171660089,06/15/2017,06/15/2017,M,HISPANIC OR LATINO,2800 DUVAL RD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121690,10120911,ADAM PD,Council District 7
20171680231,06/17/2017,06/17/2017,F,WHITE,9100 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130456,10103222,EDWARD,Council District 4
20171660043,06/15/2017,06/15/2017,M,HISPANIC OR LATINO,1124 RUTLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125782,10107636,EDWARD,Council District 4
20171760096,06/25/2017,06/25/2017,F,WHITE,400 BLOCK SABINE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116263,10069617,GEORGE,Council District 9
20171750190,06/24/2017,06/24/2017,M,HISPANIC OR LATINO,1400 HARTFORD RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107800,10076395,BAKER,Council District 9
20171711219,06/20/2017,06/20/2017,M,BLACK,1500 S PLEASANT VALLEY RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121642,10060231,HENR,Council District 3
20171420006,05/22/2017,05/22/2017,F,BLACK,N IH 35 SVRD SB / E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130654,10104010,EDWARD,Council District 4
20171680155,06/17/2017,06/17/2017,F,WHITE,W 6TH ST / WEST AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111837,10071507,GEORGE,Council District 9
20171690214,06/18/2017,06/18/2017,M,WHITE,1700 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118582,10062222,HENR,Council District 3
20171731962,06/22/2017,06/22/2017,M,BLACK,6700 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129085,10091014,IDA,Council District 4
20171731962,06/22/2017,06/22/2017,M,WHITE,6700 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129085,10091014,IDA,Council District 4
20171661554,06/15/2017,06/15/2017,M,HISPANIC OR LATINO,6909 WENTWORTH DR,YES = 1,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3150048,10081517,CHARLIE,Council District 1
20171660337,06/15/2017,06/15/2017,M,WHITE,8300 RESEARCH BLVD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122137,10103199,IDA,Council District 7
20171721595,06/21/2017,,M,HISPANIC OR LATINO,3724 BLUESTEIN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3137262,10073469,,Council District 1
20171792068,06/28/2017,06/28/2017,M,WHITE,11900 S IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097334,10019860,FRANK,Council District 5
20171661895,06/15/2017,06/15/2017,M,HISPANIC OR LATINO,200 W BEN WHITE BLVD SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107690,10054238,DAVID,Council District 3
20171751607,06/24/2017,06/24/2017,M,BLACK,7900 BLOCK WILLET TRL,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3088961,10044869,FRANK,Council District 5
20171800032,06/29/2017,06/29/2017,M,HISPANIC OR LATINO,10000 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100178,10029468,FRANK,Council District 5
20171681799,06/18/2017,06/17/2017,M,HISPANIC OR LATINO,1200 KRAMER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128613,10112865,EDWARD,Council District 4
20171670411,06/16/2017,06/16/2017,M,WHITE,1209 BARTON SPRINGS RD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109545,10067839,DAVID,Council District 5
20171841045,07/03/2017,07/03/2017,M,WHITE,2508 ANKEN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119684,10057026,HENR,Council District 3
20171701622,06/19/2017,06/19/2017,M,BLACK,829 NORWOOD PARK BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128240,10097900,IDA,Council District 4
20171680847,06/17/2017,06/17/2017,M,BLACK,800 E ST JOHNS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126214,10094471,IDA,Council District 4
20171781212,06/27/2017,06/27/2017,M,BLACK,11400 BLOCK S IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097781,10021269,FRANK,Council District 5
20171801678,06/29/2017,06/29/2017,F,HISPANIC OR LATINO,8017 EXCHANGE DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3138948,10096178,EDWARD,Council District 1
20171871741,07/06/2017,07/06/2017,M,BLACK,1900 BLOCK WOODLAND AVE,YES = 1,OTHER,INCIDENTAL TO ARREST,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3118334,10059799,HENR,Council District 3
20171830077,07/02/2017,07/02/2017,F,HISPANIC OR LATINO,PEDERNALES ST / SANTA RITA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122934,10066718,CHARLIE,Council District 3
20171781993,06/27/2017,06/27/2017,F,WHITE,E WILLIAM CANNON DR / S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106346,10042257,FRANK,Council District 2
20171821424,07/01/2017,07/01/2017,M,HISPANIC OR LATINO,9300 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130487,10103752,EDWARD,Council District 4
20171641869,06/13/2017,06/13/2017,M,WHITE,MANOR RD / AIRPORT BLVD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125657,10077650,BAKER,Council District 1
20171460270,05/26/2017,05/26/2017,F,BLACK,835 W RUNDBERG LN,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127461,10105644,EDWARD,Council District 4
20171791427,06/28/2017,06/28/2017,M,BLACK,3206 JACK COOK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136225,10086121,IDA,Council District 1
20171810226,06/30/2017,06/30/2017,M,WHITE,900 S MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101786,10069708,DAVID,Council District 8
20171710139,06/20/2017,06/20/2017,M,BLACK,1200 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109730,10072438,BAKER,Council District 9
20171710309,06/20/2017,06/20/2017,M,BLACK,7800 N IH 35 NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127332,10097189,EDWARD,Council District 4
20171791087,06/28/2017,06/28/2017,F,HISPANIC OR LATINO,12200 WAXWING CIR,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3095724,10136865,ADAM PD,Council District 6
20171802014,06/30/2017,06/29/2017,M,WHITE,W STASSNEY LN / S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104744,10047567,CALDWELL COUNTY PD,Council District 3
20171440174,05/24/2017,05/24/2017,M,HISPANIC OR LATINO,13500 N SH 45 W EB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100235,10144990,ADAM PD,Council District 6
20171771102,06/26/2017,06/26/2017,M,WHITE,5300 PONCIANA DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111207,10045919,FRANK,Council District 2
20171681734,06/17/2017,06/17/2017,M,BLACK,717 E 7TH ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116761,10070297,GEORGE,Council District 9
20171791806,06/28/2017,06/28/2017,M,WHITE,11200 FOUR POINTS DR,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3080268,10119234,ADAM PD,Council District 6
20171700178,06/19/2017,06/19/2017,F,HISPANIC OR LATINO,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111738,10071612,GEORGE,Council District 9
20171791837,06/28/2017,06/28/2017,M,HISPANIC OR LATINO,8801 RESEARCH BLVD SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121629,10107149,EDWARD,Council District 4
20171801679,06/29/2017,06/29/2017,F,HISPANIC OR LATINO,900 BLOCK SPENCE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116528,10067615,GEORGE,Council District 3
20171641131,06/13/2017,06/13/2017,M,HISPANIC OR LATINO,5500 PONCIANA DR,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110720,10045106,FRANK,Council District 2
20171710019,06/20/2017,06/20/2017,M,HISPANIC OR LATINO,1500 BLOCK FERGUSON LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3134911,10099436,EDWARD,Council District 1
20171751695,06/24/2017,06/24/2017,M,HISPANIC OR LATINO,4100 N MOPAC EXPY NB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109624,10087957,BAKER,Council District 10
20171801953,06/29/2017,06/29/2017,M,HISPANIC OR LATINO,CHESTNUT AVE / MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121944,10076893,CHARLIE,Council District 9
20171810227,06/30/2017,06/30/2017,F,WHITE,E 38TH HALF ST / N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121476,10080631,CHARLIE,Council District 9
20171820127,07/01/2017,07/01/2017,M,BLACK,5000 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123120,10057533,HENR,Council District 3
20171821677,07/01/2017,07/01/2017,M,HISPANIC OR LATINO,8000 N LAMAR BLVD SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123215,10100031,EDWARD,Council District 4
20171871657,07/06/2017,07/06/2017,M,HISPANIC OR LATINO,1600 WILLOW CREEK DR,YES = 1,VIOLATION OF PENAL CODE,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119876,10059809,HENR,Council District 3
20171900879,07/09/2017,07/09/2017,F,BLACK,E 9TH ST / N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117095,10071047,GEORGE,Council District 9
20171862210,07/05/2017,07/05/2017,F,HISPANIC OR LATINO,1400 BLOCK E ANDERSON LN EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131746,10094508,IDA,Council District 1
20171880627,07/07/2017,07/07/2017,M,BLACK,10600 MIDDLE FISKVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3132788,10108461,EDWARD,Council District 4
20171820174,07/01/2017,07/01/2017,M,AMERICAN INDIAN/ALASKAN NATIVE,1200 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109730,10072438,BAKER,Council District 9
20171800160,06/29/2017,06/29/2017,M,BLACK,7200 BLESSING AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128787,10093200,IDA,Council District 4
20171840677,07/03/2017,07/03/2017,M,HISPANIC OR LATINO,8300 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CONTRABAND/EVIDENCE IN PLAIN VIEW,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124312,10101612,EDWARD,Council District 4
20171880139,07/07/2017,07/07/2017,M,WHITE,W 6TH ST / BAYLOR ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110306,10072127,BAKER,Council District 9
20171830246,07/02/2017,07/02/2017,M,HISPANIC OR LATINO,1600 BLOCK LAVACA ST,NO = 2,,,,,3114539,10074676,BAKER,Council District 9
20171881752,07/07/2017,07/07/2017,M,HISPANIC OR LATINO,1101 MEARNS MEADOW BLVD,NO = 2,,,,,3126739,10107925,EDWARD,Council District 4
20171881993,07/07/2017,07/07/2017,M,HISPANIC OR LATINO,6118 FAIRWAY ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127179,10056845,HENR,Council District 3
20171690175,06/18/2017,06/18/2017,F,WHITE,E 7TH ST / N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116891,10070360,GEORGE,Council District 9
20171760594,06/25/2017,06/25/2017,F,HISPANIC OR LATINO,W RUNDBERG LN / N LAMAR BLVD,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127942,10105660,EDWARD,Council District 4
20171881308,07/07/2017,07/07/2017,M,HISPANIC OR LATINO,700 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105539,10042785,FRANK,Council District 2
20171841938,07/03/2017,07/03/2017,M,BLACK,1616 WEBBERVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3134336,10075927,CHARLIE,Council District 1
20171861422,07/05/2017,07/05/2017,M,HISPANIC OR LATINO,4900 ED BLUESTEIN BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3138537,10077777,ADAM PD,Council District 1
20172760123,10/03/2017,10/03/2017,M,HISPANIC OR LATINO,600 BLOCK E 8TH ST,NO = 2,,,,,3116494,10070869,GEORGE,Council District 9
20171821575,07/01/2017,07/01/2017,F,BLACK,1153 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128473,10073312,CHARLIE,Council District 1
20171890356,07/08/2017,07/08/2017,F,WHITE,6700 ED BLUESTEIN BLVD NB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139560,10086646,CHARLIE,Council District 1
20171880213,07/07/2017,07/07/2017,M,HISPANIC OR LATINO,700 NORTHWESTERN AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3123101,10068486,CHARLIE,Council District 3
